3107126189|3037143122|7|201910212128
3177146178|3047204661|23|201910191740
3047161423|3013201423|1|201810191341
3017154226|3037504226|4|201910031739
3117176099|3011376099|13|201810082130
3177166096|3045206096|7|201810211214
3057154570|3117176099|21|201810271319
3027201580|3177166096|13|201810131456
3107206175|3057154570|18|201910262245
3187176132|3027201580|21|201910221239
3037182755|3113392755|16|201810061048
3057114757|3155174757|7|201810132238
3117176122|3042216122|13|201810211438
3187186114|3057386114|2|201810052117
3007141643|3117176122|13|201910292052
3017143162|3187186114|23|201910141023
3107196003|3007141643|20|201810041958
3167186032|3017143162|5|201910182031
3027144970|3017154226|4|201910171314
3007204404|3117176099|15|201810111928
3107156016|3177166096|17|201910221034
3177126046|3057154570|1|201810021114
3017182422|3103692422|6|201910041825
3037121911|3167371911|17|201910122311
3107126010|3023646010|17|201910121651
3167186012|3037366012|20|201810081027
3017183654|3107126010|12|201810142130
3047174723|3167186012|19|201910211449
3107186106|3103876106|9|201910302124
3157126053|3175876053|5|201810062341
3027184307|3011414307|11|201910062018
3007193031|3007303031|8|201910211958
3107176152|3027184307|1|201910022353
3187116040|3007193031|14|201910281044
3057114044|3054904044|20|201910051451
3057193706|3016093706|17|201910062033
3107156186|3113676186|16|201810071736
3187156158|3157286158|3|201810021250
3047111038|3107156186|19|201810171655
3017162511|3187156158|23|201810281925
3117166165|3047111038|14|201810052128
3157146068|3017162511|18|201810181420
3037134691|3022734691|11|201810271529
3037162274|3055602274|2|201910192333
3107196130|3102156130|10|201910082329
3187126018|3155766018|9|201910212225
3047122950|3107196130|7|201810031334
3057172876|3187126018|2|201810081120
3107166162|3047122950|13|201810131912
3187146083|3057172876|10|201810281037
3027164576|3057193706|3|201810141257
3007172312|3107156186|20|201910211551
3107186050|3187156158|12|201810271958
3187186114|3047111038|16|201910081133
3027113327|3007633327|22|201810271143
3027193411|3045173411|25|201910182111
3117136158|3007246158|8|201910121648
3157196163|3046736163|15|201810211620
3017164270|3117136158|7|201910101533
3037164982|3157196163|15|201910102051
3117166145|3017164270|25|201910051957
3177126172|3037164982|22|201810202112
3037201462|3047751462|4|201810221243
3057124830|3015494830|19|201810141724
3117146200|3047126200|19|201910071734
3177196119|3057366119|14|201910052031
3057143226|3117146200|1|201910231934
3057133272|3177196119|14|201810221154
3117186177|3057143226|3|201910111454
3177136039|3057133272|7|201910031335
3057194616|3027193411|25|201910051013
3007153127|3117136158|10|201910031911
3107136184|3157196163|3|201810261324
3187176006|3017164270|19|201910101634
3017141911|3027721911|24|201810012350
3017171443|3056001443|18|201910081635
3117156050|3047216050|8|201810242139
3157176125|3047236125|11|201810132215
3007123716|3117156050|16|201810132047
3057172541|3157176125|9|201810281751
3117176003|3037006003|21|201810062159
3177146003|3015986003|25|201910241541
3047121043|3057341043|12|201910032259
3057121306|3036481306|14|201910051042
3117116183|3047121043|6|201910161153
3177196149|3057121306|6|201810241337
3017123117|3002853117|15|201910031816
3057153164|3036643164|11|201910251347
3117146176|3103746176|18|201810162239
3177146074|3175666074|19|201810241422
3007204900|3117146176|25|201910171318
3047131952|3177146074|23|201910061422
3107116134|3007204900|10|201910151536
3157196078|3047131952|18|201910061837
3017203935|3002373935|24|201810091826
3007154112|3006704112|12|201810141623
3107196145|3113166145|12|201910052222
3177156063|3186566063|8|201810211335
3007122213|3107196145|5|201810171558
3037194155|3177156063|6|201810221636
3117136118|3007122213|12|201810291726
3157176168|3037194155|5|201810062234
3057171309|3057153164|21|201910181541
3007113779|3117146176|19|201810091923
3117196141|3177146074|11|201810282042
3187126140|3007204900|3|201810261456
3047194820|3042964820|5|201810091917
3027181998|3056501998|9|201910281755
3117136006|3051046006|3|201810291946
3167136175|3027406175|5|201810272223
3057131734|3117136006|16|201810021629
3047191603|3167136175|8|201910211828
3107156174|3044526174|7|201910152336
3177166036|3037106036|25|201810031350
3017123945|3103943945|13|201810182324
3047202516|3187192516|4|201910131334
3117146062|3017123945|8|201910241029
3187166006|3047202516|15|201910051059
3037152360|3112932360|11|201810081443
3037143494|3155193494|18|201910182355
3117146064|3041186064|11|201910142041
3167126099|3027236099|22|201910071135
3007121428|3117146064|14|201810292342
3007193922|3167126099|22|201810041850
3117136148|3007121428|4|201810231152
3157146166|3007193922|21|201910071121
3027182764|3101612764|18|201910061844
3027152394|3157572394|16|201910241438
3107196075|3002906075|11|201910121938
3167176171|3047306171|6|201910072333
3057203733|3107196075|21|201910202237
3027113030|3167176171|8|201910141749
3107116170|3057203733|10|201910192122
3157146009|3027113030|3|201810131520
3027113128|3037143494|12|201910041114
3017121391|3117146064|24|201910091543
3107196002|3167126099|12|201910021024
3187166200|3007121428|4|201810301359
3017191424|3032201424|15|201810091735
3017182503|3055752503|25|201810272313
3117156126|3113196126|4|201810302147
3187156142|3165226142|20|201810141221
3037194795|3117156126|15|201910041534
3017201628|3187156142|14|201810132142
3117176178|3111066178|6|201910201813
3177136099|3177986099|3|201910091014
3027171397|3021341397|4|201810181022
3027153016|3005773016|6|201810181425
3107196106|3027171397|2|201810062229
3187206080|3027153016|11|201810201021
3037174731|3032024731|10|201810132237
3007191370|3007851370|10|201810201322
3117146193|3054316193|6|201910251951
3187186144|3056586144|18|201910131825
3047141490|3117146193|15|201910212351
3017181696|3187186144|11|201910071928
3117176088|3047141490|15|201910301238
3157146188|3017181696|15|201810202350
3037143022|3111053022|14|201810202248
3007204530|3156004530|22|201910031259
3107116150|3033686150|5|201910202136
3157206187|3057426187|19|201910051059
3007134346|3107116150|11|201810291814
3007132112|3157206187|4|201810252120
3107116132|3007134346|6|201810231853
3157126141|3007132112|22|201810052242
3027113001|3007191370|20|201910101830
3037123190|3117146193|11|201910221917
3107206054|3187186144|21|201810262112
3157136177|3047141490|7|201810071821
3047204682|3101534682|2|201910211038
3037123417|3156853417|14|201810271858
3107156060|3023786060|20|201810081956
3167186124|3027526124|22|201910141221
3047121760|3107156060|12|201810231655
3017164466|3167186124|20|201810291521
3107166161|3102106161|16|201910181223
3157206053|3156256053|25|201810221544
3007134073|3012134073|8|201910011558
3037151980|3026131980|16|201910271453
3117166100|3007134073|22|201910041956
3167206014|3037151980|1|201810251849
3017192395|3003532395|18|201910181728
3057114590|3005404590|15|201810091141
3117156109|3114056109|22|201810142122
3177146045|3175376045|8|201910241645
3017181340|3117156109|2|201910061415
3057162176|3177146045|5|201810151030
3117166074|3017181340|2|201810072332
3187206164|3057162176|4|201810041423
3007144141|3002444141|23|201810211958
3027193544|3055283544|4|201910201532
3117156191|3111316191|11|201910211754
3187156099|3176366099|8|201810012053
3057121077|3117156191|17|201910301232
3027195038|3187156099|22|201910282124
3117126087|3057121077|3|201810011150
3187166035|3027195038|2|201810272147
3057193372|3057114590|22|201810111842
3047181660|3117156109|20|201910121929
3107196173|3177146045|9|201910131738
3187136068|3017181340|7|201910162315
3037174971|3056034971|14|201910022338
3057182169|3015922169|24|201910281859
3107186194|3045596194|4|201810081951
3187176155|3007516155|11|201910141027
3017131524|3107186194|24|201910301041
3007162889|3187176155|14|201910171130
3117116054|3017131524|1|201810191225
3167206048|3007162889|3|201910231211
3037112709|3016412709|7|201810261716
3017162201|3036132201|21|201810032212
3117196018|3005536018|23|201810202218
3187196166|3035056166|24|201910232039
3027152558|3117196018|21|201910212115
3057144079|3187196166|25|201810261945
3107156104|3027152558|4|201910121735
3167136015|3057144079|1|201810031834
3047203997|3057182169|25|201810251228
3027134699|3107186194|17|201810042050
3107156078|3187176155|8|201810251847
3157126005|3017131524|16|201910091314
3047182649|3046572649|22|201910111428
3017201806|3057651806|20|201910011724
3117206026|3046886026|15|201810251750
3167146127|3007466127|13|201910291014
3017112016|3117206026|15|201810261246
3057182127|3167146127|3|201910131417
3107166146|3046256146|24|201810091857
3177146081|3016646081|11|201910201459
3037132408|3055842408|12|201810031546
3007111734|3056211734|3|201910161942
3117176083|3037132408|2|201810171554
3187176006|3007111734|18|201910291931
3037173522|3052613522|16|201910031354
3027203936|3007093936|3|201810261321
3107156134|3102656134|2|201810062128
3167146033|3155956033|9|201910282214
3037171180|3107156134|13|201810071336
3027152990|3167146033|8|201910301227
3117116017|3037171180|9|201910141623
3167126092|3027152990|15|201910231216
3037114805|3041014805|20|201910272146
3037174413|3016514413|21|201910162123
3117166018|3103206018|17|201810191024
3177176090|3176646090|6|201810181621
3027165017|3117166018|11|201910041934
3027174551|3177176090|12|201910022028
3117136099|3027165017|11|201910232341
3177166125|3027174551|25|201810191730
3047203723|3027203936|1|201910272159
3027162088|3107156134|13|201910291920
3117186121|3167146033|1|201910241048
3167176067|3037171180|4|201910031655
3027121284|3033171284|1|201810071727
3057173471|3056483471|5|201810241728
3117116112|3054036112|16|201810091747
3167116080|3025856080|25|201910091041
3007134965|3117116112|15|201810081539
3047151454|3167116080|21|201810151453
3107156053|3024136053|6|201910131129
3187156013|3027306013|5|201810202330
3047202695|3114962695|14|201910272052
3017205009|3156365009|18|201910222137
3117156133|3047202695|12|201910242153
3177166075|3017205009|23|201910112117
3027121081|3112341081|21|201810091421
3027121447|3156581447|14|201810111741
3117206043|3013276043|14|201910012132
3187176058|3056216058|11|201810042213
3007161525|3117206043|15|201810161339
3047202036|3187176058|19|201810141147
3117146174|3007161525|25|201910271414
3157206135|3047202036|15|201810091234
3037192996|3111242996|14|201810182019
3047124814|3165264814|13|201910131953
3117206157|3022706157|15|201910272127
3157196142|3005956142|15|201810181518
3047153260|3117206157|5|201810171330
3017114914|3157196142|3|201910011433
3117186146|3047153260|1|201810082220
3167196151|3017114914|4|201810011320
3047152796|3027121447|7|201810251027
3057193552|3117206043|14|201810171220
3117186075|3187176058|22|201810061137
3167156132|3007161525|19|201910232149
3027191772|3022891772|25|201810021520
3057124267|3057544267|12|201910292156
3117176151|3103746151|9|201810081228
3157146185|3156616185|16|201810072026
3017132754|3117176151|15|201910261232
3027151591|3157146185|13|201810282237
3117166127|3102186127|21|201810261633
3167206172|3176566172|15|201910302015
3047112290|3024802290|20|201810231226
3027163991|3027133991|5|201910062147
3117116024|3047112290|15|201910192126
3187156024|3027163991|2|201910131240
3007193336|3051233336|15|201910241651
3007112776|3058002776|23|201810202150
3117176046|3053846046|2|201910102319
3167196138|3045866138|4|201810051258
3057122564|3117176046|1|201810301136
3047171199|3167196138|6|201910281739
3117126017|3057122564|2|201910061835
3177116011|3047171199|7|201810281052
3027185034|3102365034|16|201910251650
3047123669|3187133669|1|201810292312
3107186027|3021546027|14|201810232333
3167126107|3045156107|18|201910061139
3007131881|3107186027|24|201810041618
3017193129|3167126107|10|201910151535
3107126056|3007131881|24|201810051616
3177186150|3017193129|23|201810261151
3027171607|3007112776|25|201810131613
3027114983|3117176046|10|201810201241
3117126028|3167196138|25|201810281253
3177176099|3057122564|19|201910091023
3047114403|3101654403|1|201810131350
3057192348|3166312348|14|201910062121
3107196065|3014966065|23|201910131118
3157196118|3007926118|12|201810272023
3037151717|3107196065|11|201810011421
3057111058|3157196118|4|201910241421
3107196008|3101736008|22|201910242146
3157116062|3176336062|21|201810232316
3047111321|3032031321|12|201910041457
3027155012|3055315012|18|201910062153
3117116078|3047111321|22|201810021321
3157126021|3027155012|3|201810092226
3037141545|3044161545|2|201810021353
3027172194|3035632194|2|201810011021
3117146187|3102916187|25|201910011912
3177156164|3155916164|15|201910052112
3047161376|3117146187|1|201910051616
3047173524|3177156164|14|201810242233
3107116146|3047161376|25|201810212223
3177196045|3047173524|6|201910252152
3037142099|3054292099|5|201910121321
3017204180|3017084180|9|201810071533
3117206123|3102426123|19|201910052152
3157186027|3185026027|16|201810052024
3057154351|3117206123|5|201810072017
3027161664|3157186027|23|201910091157
3117156032|3057154351|9|201810191038
3167206086|3027161664|8|201910122240
3047133022|3027172194|20|201910091849
3057141285|3117146187|12|201810241024
3117146124|3177156164|5|201910221432
3187126025|3047161376|4|201910172158
3017191741|3005221741|19|201810221341
3007144042|3036214042|18|201910231930
3107186188|3006236188|17|201910291518
3187146114|3037396114|7|201810251226
3037112685|3107186188|13|201910301623
3007122618|3187146114|3|201910181551
3117126089|3037112685|19|201910291918
3187126032|3007122618|18|201910011917
3037154073|3017624073|11|201810281221
3057182674|3057472674|14|201810101229
3107186170|3056196170|10|201810121252
3167166052|3007106052|21|201810221018
3007134350|3107186170|25|201810091919
3017132105|3167166052|20|201810151257
3117156110|3007134350|15|201810132314
3187146161|3017132105|6|201810152222
3037194840|3007144042|24|201810112116
3027132159|3107186188|8|201810152244
3117206193|3187146114|22|201910211748
3157156145|3037112685|9|201910302031
3047111300|3015471300|3|201910152242
3057112170|3025442170|23|201810041252
3117166169|3016346169|16|201910161420
3187146033|3047016033|10|201910211148
3057194430|3117166169|24|201910241829
3027152416|3187146033|7|201810201049
3107186095|3025996095|8|201810211041
3187136147|3006886147|21|201810101020
3017202372|3046422372|3|201910222156
3037131029|3057181029|22|201810042044
3107176100|3017202372|18|201910252217
3187166176|3037131029|8|201910032315
3037173518|3002663518|8|201910071913
3057121609|3017381609|12|201810251637
3107176043|3104456043|19|201910171017
3157126163|3175386163|9|201910301349
3007151492|3107176043|2|201910251324
3047124836|3157126163|7|201810091927
3107136137|3007151492|23|201910142031
3167146150|3047124836|9|201910031048
3057204130|3012134130|8|201810141428
3017164666|3006264666|6|201810071939
3117166051|3113466051|21|201910251549
3177176084|3185276084|11|201910141821
3007172405|3117166051|25|201910052326
3027204402|3177176084|9|201910281251
3107156166|3007172405|24|201810222342
3177116047|3027204402|14|201910011622
3027181796|3057121609|25|201810211636
3017112589|3107176043|6|201910271924
3107206137|3157126163|6|201810031155
3177126048|3007151492|18|201910072350
3057132568|3021762568|8|201910162116
3047143025|3025903025|17|201810081637
3107176168|3052496168|18|201910121917
3157186103|3045296103|19|201910062041
3007203250|3107176168|25|201910221725
3017113230|3157186103|8|201910291728
3107156114|3023916114|18|201810211234
3157126110|3045866110|8|201910292354
3027173019|3103973019|9|201910021448
3027123634|3155403634|19|201910291342
3107196162|3027173019|16|201810161655
3177156012|3027123634|21|201910091150
3017194168|3113264168|3|201910071834
3017153986|3176543986|21|201910041250
3117166105|3052086105|7|201810251514
3167146077|3045176077|15|201810182218
3017202048|3117166105|17|201910012135
3007181732|3167146077|3|201910271650
3117126122|3017202048|16|201810061657
3157156087|3007181732|4|201810261127
3017113827|3104673827|17|201910122318
3057154342|3176224342|17|201910251130
3107136144|3014896144|25|201910281947
3157186043|3015416043|15|201910051954
3017112898|3107136144|25|201910061116
3047112674|3157186043|23|201910061958
3107136035|3017112898|9|201810032040
3157136085|3047112674|5|201910241229
3037181712|3017153986|13|201910291539
3007111869|3117166105|18|201910261311
3117186199|3167146077|5|201910111313
3167166045|3017202048|15|201910271537
3007152646|3001832646|21|201810081847
3047153448|3057403448|25|201910101547
3117156009|3101756009|20|201810231542
3177186094|3156526094|17|201910182034
3057191843|3117156009|23|201910012116
3027193245|3177186094|7|201910122028
3117156129|3104636129|18|201910151126
3157196100|3157006100|22|201810011131
3007133607|3024793607|14|201910052354
3057113043|3047223043|17|201810042126
3117196121|3007133607|5|201910041420
3157156013|3057113043|2|201910292020
3057132496|3034392496|18|201810162328
3047141458|3025311458|7|201810231223
3107136155|3013516155|11|201910191614
3177176036|3016076036|22|201910281636
3017194168|3107136155|24|201910192347
3017153986|3177176036|23|201810151120
3117166105|3017194168|24|201910061246
3167146077|3017153986|12|201910132138
3017202048|3102616167|8|201810112317
3007181732|3157066105|18|201910111146
3117126122|3013976128|25|201910141846
3157156087|3037726150|12|201910201541
3017113827|3117126122|20|201910211227
3057154342|3157156087|16|201810042157
3107136144|3017113827|19|201810271159
3157186043|3057154342|17|201810051249
3017112898|3047141458|5|201810221225
3047112674|3107136155|22|201810091226
3107136035|3177176036|20|201810281920
3157136085|3017194168|21|201910221323
3037181712|3114446121|2|201810151344
3007111869|3175576082|14|201910251951
3117186199|3023196088|16|201810251634
3167166045|3045556081|9|201810161632
3007152646|3117186199|21|201810231946
3047153448|3167166045|18|201910291132
3117156009|3114106093|6|201910282050
3177156054|3167656054|15|201810071013
3177126075|3033576075|24|201810221458
3157166127|3056476127|9|201910181212
3167206043|3177126075|19|201910161141
3187186170|3157166127|25|201810081752
3177166175|3002516175|16|201810031651
3177146011|3015276011|24|201910012037
3177176082|3114206082|22|201810011839
3177186044|3177726044|20|201910141630
3187166188|3177176082|14|201910242038
3157146167|3177186044|7|201810071049
3187146147|3187166188|25|201910131239
3177146075|3157146167|2|201910181654
3177176136|3034476136|21|201910051517
3187146027|3047066027|6|201810032217
3157196180|3101546180|17|201910251041
3177186163|3167726163|10|201910151956
3187136091|3157196180|5|201910181629
3177116063|3177186163|18|201910191734
3157156155|3187136091|9|201810201258
3167206160|3177116063|19|201910091141
3167206156|3177146011|1|201810181839
3187166195|3177176082|1|201910052021
3177156056|3177186044|18|201810171817
3177196099|3187166188|16|201810302316
3187206054|3057306054|18|201810111245
3157136097|3057726097|4|201910151615
3167176120|3055266120|3|201910161753
3167166077|3047286077|17|201910261828
3157146143|3167176120|17|201910231812
3177186199|3167166077|2|201910302059
3157186072|3157146143|17|201910011858
3157196051|3177186199|19|201810261814
3167156009|3045696009|17|201810121441
3177136045|3027606045|9|201910231140
3187166102|3046076102|2|201810181842
3157126099|3037526099|6|201910232359
3167206091|3187166102|11|201910252244
3157126179|3157126099|18|201810172248
3177176035|3167206091|17|201910092020
3167116197|3157126179|16|201810092327
3167116045|3157136097|14|201910121958
3177156078|3167176120|25|201910091734
3167116199|3167166077|20|201810031632
3177206026|3157146143|17|201810281742
3177206162|3025886162|9|201810021514
3157126004|3027496004|16|201910261519
3157186079|3056746079|24|201810031116
3167176072|3045276072|16|201810031518
3177116048|3157186079|25|201810191739
3187126121|3167176072|22|201910291024
3167116156|3047856156|13|201810281315
3187136165|3027236165|20|201910122328
3167146026|3035146026|1|201910171522
3157156048|3035766048|14|201810031220
3177116184|3167146026|19|201810131258
3177146060|3157156048|11|201910082137
3157116013|3033596013|3|201910081431
3177146116|3056126116|12|201910111355
3167186068|3114636068|14|201810291433
3167186158|3165386158|10|201910172229
3177166174|3167186068|12|201810291352
3177206036|3167186158|25|201910292142
3157196152|3177166174|18|201810151455
3177196128|3177206036|18|201810102059
3167196157|3021186157|16|201910101952
3177136008|3027086008|23|201910241918
3157146046|3103266046|1|201810192022
3187156032|3186956032|10|201810172152
3177176056|3157146046|5|201910211635
3167206162|3187156032|24|201810271835
3177186035|3177176056|9|201910161646
3157116031|3167206162|19|201810141854
3177196015|3177146116|17|201910212134
3187196063|3167186068|5|201810191832
3157136165|3167186158|13|201810121135
3187196133|3177166174|15|201910082353
3157136011|3014856011|13|201910251148
3187116161|3006726161|21|201910291424
3167126095|3044556095|12|201810212059
3187166060|3047936060|15|201910261912
3167156055|3167126095|22|201910231742
3157156095|3187166060|14|201910201043
3167126004|3031636004|11|201910221430
3167166163|3007316163|18|201910041815
3167156185|3104366185|1|201810182341
3177146198|3185526198|7|201810181220
3157186063|3167156185|25|201810301829
3187186149|3177146198|23|201810071216
3157116075|3113926075|10|201910222351
3157136118|3177886118|21|201810161831
3167126063|3043986063|6|201810241813
3157126097|3037136097|15|201810151938
3187176094|3167126063|21|201910041623
3177156124|3157126097|18|201810172349
3157196080|3187176094|18|201810251416
3167206093|3177156124|10|201910141422
3167176107|3103796107|13|201810031654
3157116047|3186366047|6|201910011917
3187136197|3024626197|15|201810291554
3167186182|3035356182|6|201910282054
3167116199|3187136197|9|201910221939
3187126038|3167186182|8|201910051449
3187136123|3167116199|10|201810141220
3157146154|3187126038|25|201910021630
3177166140|3157136118|2|201810241738
3167196176|3167126063|2|201910241752
3187146008|3157126097|16|201810232323
3167196137|3187176094|4|201910272022
3167116055|3043366055|13|201810071216
3187116038|3057076038|22|201810171118
3157196071|3104066071|24|201810142128
3167136124|3187196124|9|201910151512
3157186169|3157196071|14|201910151611
3177166155|3167136124|18|201910112327
3157126024|3111016024|4|201910162131
3167196168|3165776168|12|201810022346
3167176151|3033556151|10|201910191724
3187136041|3037596041|6|201910112229
3167186123|3167176151|19|201910041627
3177116132|3187136041|19|201910182126
3187166126|3011016126|13|201910042326
3187126109|3017716109|19|201810251954
3167166028|3031486028|7|201910231839
3187116107|3045526107|2|201810111245
3157146008|3167166028|9|201810082020
3167196060|3187116107|2|201910102151
3167206168|3157146008|7|201910051513
3157176086|3167196060|1|201910161228
3177196158|3104226158|18|201810302036
3167146059|3167936059|2|201910052125
3177166039|3054916039|14|201910281523
3157206030|3006466030|15|201910111311
3187126015|3177166039|21|201810131650
3167196125|3157206030|6|201810191153
3167126002|3187126015|12|201910131935
3187196087|3167196125|8|201810251929
3167126158|3187126109|11|201910101425
3177196040|3167166028|20|201910122042
3157116179|3187116107|2|201910081038
3157206158|3157146008|16|201810241627
3177116116|3113406116|11|201910041915
3167146198|3177016198|25|201810281028
3177146124|3022426124|6|201910191632
3177196090|3016376090|23|201910082022
3187126140|3177146124|12|201810262131
3187156157|3177196090|8|201910031943
3187186080|3113046080|3|201810171947
3157156096|3177546096|21|201910042054
3177126142|3032986142|2|201810082128
3187146032|3007086032|19|201910301217
3187166030|3177126142|5|201910162027
3157146067|3187146032|9|201910272157
3157196067|3033656067|14|201810301347
3187166063|3046586063|7|201810041813
3167146151|3113316151|3|201810262321
3157206178|3177206178|4|201810092048
3177166073|3167146151|2|201910091056
3177166031|3157206178|14|201810202227
3157186160|3177166073|11|201810021540
3177206018|3177166031|24|201910161445
3187176182|3053256182|6|201910151555
3167206103|3037336103|9|201910162332
3187186089|3104976089|21|201910081043
3157176008|3157256008|17|201910271621
3177176000|3187186089|1|201810151356
3177146132|3157176008|24|201910282034
3177166122|3177176000|22|201810272058
3157136114|3177146132|8|201910071133
3167166187|3187166063|6|201810111741
3157146028|3167146151|22|201910211744
3167126111|3157206178|13|201910292217
3157136088|3177166073|25|201810292014
3187166166|3035386166|22|201810011824
3177116020|3027636020|23|201810081441
3187206102|3005986102|8|201810211520
3167146009|3046616009|4|201910102345
3187156160|3187206102|15|201810141727
3177166160|3167146009|22|201910301251
3157146094|3187156160|18|201810121013
3187186138|3177166160|12|201910032318
3167146052|3057066052|21|201910242337
3167156189|3035236189|19|201810171949
3187186028|3017776028|7|201810181539
3177146139|3006486139|2|201810061030
3187136051|3187186028|9|201810252043
3157166099|3177146139|17|201910071347
3177166142|3187136051|5|201910171514
3167186046|3157166099|4|201810181632
3157196150|3177116020|4|201810011511
3167166157|3187206102|6|201910121154
3167146150|3167146009|7|201910141950
3177156011|3187156160|21|201810111936
3177176047|3006696047|21|201910182342
3157166144|3037756144|4|201910271518
3167146088|3036046088|16|201910121759
3177136032|3017326032|21|201910041219
3177176163|3167146088|21|201810211441
3187186103|3177136032|23|201810232143
3167126054|3027526054|12|201910021046
3177116135|3035776135|11|201810151342
3187126099|3056456099|8|201910162227
3157196103|3006156103|21|201810111040
3167206068|3187126099|16|201810291715
3167166115|3157196103|21|201910061937
3167126190|3042236190|13|201810012341
3157196170|3006896170|5|201810301336
3167156010|3113846010|19|201910261722
3167136038|3187456038|6|201910151331
3157136112|3167156010|11|201910161716
3187126059|3167136038|23|201810102225
3187196008|3157136112|4|201810251755
3167146184|3187126059|21|201810151550
3167116116|3054426116|14|201910231144
3167206200|3015876200|13|201810231151
3157206111|3104456111|6|201810151650
3187166103|3156406103|22|201810041516
3187176004|3157206111|4|201810282357
3167126059|3187166103|1|201910261056
3177166011|3187176004|25|201810262118
3157206001|3167126059|9|201910032137
3157156120|3157196170|18|201910111629
3157126179|3167156010|21|201910081955
3187176019|3167136038|9|201910131521
3157146079|3157136112|12|201810191414
3167116031|3022486031|10|201910301853
3167166011|3016846011|19|201910042241
3157166138|3024226138|9|201910202312
3177156079|3026596079|22|201810291439
3167156195|3157166138|15|201910051048
3177146019|3177156079|9|201910272314
3177116044|3004106044|18|201810182352
3157186024|3007396024|13|201910131213
3177186014|3102846014|3|201810261337
3167146076|3156326076|24|201910261955
3177146147|3177186014|19|201810252013
3167116060|3167146076|8|201910091414
3177176010|3104106010|1|201910191241
3167176047|3185916047|24|201810132127
3177116019|3021406019|8|201810111335
3187176159|3015306159|7|201810251531
3167156164|3177116019|2|201910032151
3187146063|3187176159|24|201810201123
3157156057|3167156164|12|201910211558
3187156029|3187146063|9|201910031450
3177156166|3113546166|11|201910131342
3177186032|3165136032|19|201910071243
3177186007|3043696007|12|201910101146
3157196181|3005276181|14|201810072220
3187156025|3177186007|9|201810041243
3157176191|3157196181|6|201810302236
3167186052|3187156025|25|201910111611
3187206165|3157176191|16|201910061044
3157136092|3167176047|11|201910171538
3177166057|3177116019|3|201810031841
3157146185|3187176159|20|201810252314
3187146174|3167156164|13|201910051816
3167176146|3001326146|7|201810182253
3177186014|3025926014|21|201910111326
3177206157|3114016157|19|201910202046
3177126009|3177376009|21|201910022238
3157116009|3177206157|22|201810071047
3167196168|3177126009|10|201810231715
3177176108|3112046108|11|201910291641
3187136042|3186346042|25|201810041136
3167136178|3012156178|9|201810222231
3187166136|3037506136|5|201810261926
3177176049|3167136178|11|201910151819
3157186195|3187166136|25|201810032335
3187116155|3002796155|16|201810221757
3177156184|3007256184|15|201810241412
3167176156|3021126156|12|201810101242
3167146169|3036266169|19|201910141230
3157166171|3167176156|22|201910171721
3177116069|3167146169|11|201910122352
3177136024|3157166171|8|201810302258
3167156180|3177116069|8|201910051921
3177116079|3111876079|23|201910062136
3187166009|3157496009|4|201810032336
3187166115|3003356115|8|201810181231
3187126054|3057366054|15|201810261534
3167206005|3187166115|14|201810091614
3187156181|3187126054|25|201910012149
3177186013|3167206005|4|201910292031
3167116017|3187156181|15|201910151550
3157126125|3177156184|23|201910121920
3177146133|3167176156|21|201910022134
3167206161|3167146169|20|201810071249
